,index,0
1303,"('5', '2022', 'the')",1
1304,"('2022', 'the', 'state')",1
1305,"('technologythe', 'good', 'news')",1
1306,"('pioneering', 'battery', 'technologythe')",1
1307,"('automaker', 'also', 'pivoting')",1
1308,"('ramping', 'production', 'the')",1
1309,"('also', 'pivoting', 'towards')",1
1310,"('pivoting', 'towards', 'electric')",1
1311,"('towards', 'electric', 'car')",1
1312,"('electric', 'car', 'quickly')",1
1313,"('car', 'quickly', 'ramping')",1
1314,"('quickly', 'ramping', 'production')",1
1315,"('production', 'the', 'secret')",1
1316,"('2020', 'the', 'secret')",1
1317,"('million', 'tesla', 'year')",1
1318,"('tesla', 'year', '2030')",1
1319,"('technology', 'that', 'drycoating')",1
1320,"('that', 'drycoating', 'technique')",1
1321,"('reuters', 'tesla', 'inc')",1
1322,"('7', '2020', 'the')",1
1323,"('finding', 'tesla', 'ca')",1
1324,"('ca', 'nt', 'stop')",1
1325,"('website', 'show', 'signaling')",1
1326,"('in', 'order', 'meet')",1
1327,"('moment', 'company', 'gigafactories')",1
1328,"('company', 'gigafactories', 'texas')",1
1329,"('gigafactories', 'texas', 'shanghai')",1
1330,"('texas', 'shanghai', 'berlin')",1
1331,"('shanghai', 'berlin', 'with')",1
1332,"('berlin', 'with', 'factory')",1
1333,"('with', 'factory', 'assembly')",1
1334,"('factory', 'assembly', 'plant')",1
1335,"('assembly', 'plant', 'company')",1
1336,"('plant', 'company', 'hope')",1
1337,"('company', 'hope', 'sufficient')",1
1338,"('hope', 'sufficient', 'unit')",1
1339,"('sufficient', 'unit', 'expand')",1
1340,"('unit', 'expand', 'region')",1
1341,"('expand', 'region', 'in')",1
1342,"('at', 'moment', 'company')",1
1343,"('gigafactories', 'at', 'moment')",1
1344,"('number', 'gigafactories', 'at')",1
1345,"('brand', 'world', 'the')",1
1346,"('manufacturer', 'tesla', 'one')",1
1347,"('tesla', 'one', 'top')",1
1348,"('one', 'top', 'electric')",1
1349,"('top', 'electric', 'car')",1
1350,"('electric', 'car', 'brand')",1
1351,"('car', 'brand', 'world')",1
1352,"('world', 'the', 'company')",1
1353,"('annually', 'number', 'gigafactories')",1
1354,"('the', 'company', 'ship')",1
1355,"('company', 'ship', 'million')",1
1356,"('ship', 'million', 'electric')",1
1357,"('million', 'electric', 'car')",1
1358,"('electric', 'car', 'annually')",1
1359,"('car', 'annually', 'number')",1
1360,"('region', 'in', 'order')",1
1361,"('order', 'meet', 'demand')",1
1362,"('nt', 'stop', 'factory')",1
1363,"('meet', 'demand', 'carmaker')",1
1364,"('wochenstart', 'mit', 'dieser')",1
1365,"('mit', 'dieser', 'meldung')",1
1366,"('dieser', 'meldung', 'hat')",1
1367,"('meldung', 'hat', 'heute')",1
1368,"('hat', 'heute', 'niemand')",1
1369,"('heute', 'niemand', 'gerechnet')",1
1370,"('niemand', 'gerechnet', 'jetzt')",1
1371,"('gerechnet', 'jetzt', 'lesen')",1
1372,"('jetzt', 'lesen', 'erschien')",1
1373,"('lesen', 'erschien', 'zuerst')",1
1374,"('auf', 'hebelscheinspekulant', 'tesla')",1
1375,"('hebelscheinspekulant', 'tesla', 'launched')",1
1376,"('recruitment', 'drive', 'thailand')",1
1377,"('drive', 'thailand', 'website')",1
1378,"('thailand', 'website', 'show')",1
1379,"('zum', 'wochenstart', 'mit')",1
1380,"('tesla', 'zum', 'wochenstart')",1
1381,"('beitrag', 'tesla', 'zum')",1
1382,"('company', 'able', 'successfully')",1
1383,"('demand', 'carmaker', 'upgrade')",1
1384,"('carmaker', 'upgrade', 'shanghai')",1
1385,"('upgrade', 'shanghai', 'gigafactory')",1
1386,"('shanghai', 'gigafactory', 'the')",1
1387,"('gigafactory', 'the', 'company')",1
1388,"('the', 'company', 'able')",1
1389,"('able', 'successfully', 'complete')",1
1390,"('august', 'fur', 'alle')",1
1391,"('successfully', 'complete', 'production')",1
1392,"('complete', 'production', 'line')",1
1393,"('production', 'line', 'upgrade')",1
1394,"('line', 'upgrade', 'early')",1
1395,"('upgrade', 'early', 'august')",1
1396,"('early', 'august', 'fur')",1
1397,"('car', 'manufacturer', 'tesla')",1
1398,"('electric', 'car', 'manufacturer')",1
1399,"('american', 'electric', 'car')",1
1400,"('technology', 'american', 'electric')",1
1401,"('involving', 'walmart', 'union')",1
1402,"('walmart', 'union', 'clothing')",1
1403,"('union', 'clothing', 'the')",1
1404,"('clothing', 'the', 'board')",1
1405,"('the', 'board', 'wrote')",1
1406,"('board', 'wrote', '1945')",1
1407,"('wrote', '1945', 'supreme')",1
1408,"('1945', 'supreme', 'court')",1
1409,"('supreme', 'court', 'decision')",1
1410,"('court', 'decision', 'established')",1
1411,"('decision', 'established', 'precedent')",1
1412,"('established', 'precedent', 'allowing')",1
1413,"('precedent', 'allowing', 'clothing')",1
1414,"('allowing', 'clothing', 'it')",1
1415,"('clothing', 'it', 'ordered')",1
1416,"('decision', 'involving', 'walmart')",1
1417,"('nlrb', 'decision', 'involving')",1
1418,"('2019', 'nlrb', 'decision')",1
1419,"('insignia', 'job', 'the')",1
1420,"('stop', 'factory', 'employee')",1
1421,"('factory', 'employee', 'wearing')",1
1422,"('employee', 'wearing', 'clothing')",1
1423,"('wearing', 'clothing', 'union')",1
1424,"('clothing', 'union', 'insignia')",1
1425,"('union', 'insignia', 'job')",1
1426,"('job', 'the', 'board')",1
1427,"('overruled', '2019', 'nlrb')",1
1428,"('the', 'board', '32')",1
1429,"('board', '32', 'decision')",1
1430,"('32', 'decision', 'released')",1
1431,"('decision', 'released', 'monday')",1
1432,"('released', 'monday', 'overruled')",1
1433,"('monday', 'overruled', '2019')",1
1434,"('it', 'ordered', 'tesla')",1
1435,"('ordered', 'tesla', 'stop')",1
1436,"('tesla', 'stop', 'enforcing')",1
1437,"('september', '2022', 'updated')",1
1438,"('auto', 'worker', 'union')",1
1439,"('worker', 'union', 's')",1
1440,"('union', 's', 'logo')",1
1441,"('s', 'logo', 'published')",1
1442,"('logo', 'published', '0102')",1
1443,"('published', '0102', 'edt')",1
1444,"('2022', 'updated', '0102')",1
1445,"('shirt', 'united', 'auto')",1
1446,"('updated', '0102', 'edt')",1
1447,"('september', '2022', 'by')",1
1448,"('2022', 'by', 'norihiko')",1
1449,"('paul', 'lienert', 'sept')",1
1450,"('lienert', 'sept', '6')",1
1451,"('new', 'technology', 'american')",1
1452,"('united', 'auto', 'worker')",1
1453,"('black', 'shirt', 'united')",1
1454,"('stop', 'enforcing', 'overly')",1
1455,"('stop', 'production', 'worker')",1
1456,"('enforcing', 'overly', 'broad')",1
1457,"('overly', 'broad', 'uniform')",1
1458,"('broad', 'uniform', 'policy')",1
1459,"('uniform', 'policy', 'effectively')",1
1460,"('policy', 'effectively', 'stop')",1
1461,"('effectively', 'stop', 'production')",1
1462,"('production', 'worker', 'tesla')",1
1463,"('wearing', 'black', 'shirt')",1
1464,"('worker', 'tesla', 's')",1
1465,"('tesla', 's', 'fremont')",1
1466,"('s', 'fremont', 'california')",1
1467,"('fremont', 'california', 'factory')",1
1468,"('california', 'factory', 'wearing')",1
1469,"('factory', 'wearing', 'black')",1
1470,"('musk', 'die', 'welt')",1
1471,"('common', 'just', 'recently')",1
1472,"('ausgerechnet', 'teslachef', 'elon')",1
1473,"('new', 'old', 'battery')",1
1474,"('tie', 'tesla', 'three')",1
1475,"('tesla', 'three', 'nine')",1
1476,"('three', 'nine', 'examined')",1
1477,"('nine', 'examined', 'tesla')",1
1478,"('examined', 'tesla', 's')",1
1479,"('s', 'new', 'old')",1
1480,"('old', 'battery', 'technology')",1
1481,"('spoke', 'nine', 'close')",1
1482,"('battery', 'technology', 'inside')",1
1483,"('technology', 'inside', 'teardowns')",1
1484,"('inside', 'teardowns', 'patrick')",1
1485,"('teardowns', 'patrick', 'pleulpoolafp')",1
1486,"('patrick', 'pleulpoolafp', 'via')",1
1487,"('pleulpoolafp', 'via', 'getty')",1
1488,"('nine', 'close', 'tie')",1
1489,"('reuters', 'spoke', 'nine')",1
1490,"('image', 'shareholder', 'electric')",1
1491,"('saying', 'talked', '12')",1
1492,"('credibility', 'report', 'reuters')",1
1493,"('report', 'reuters', 'bit')",1
1494,"('reuters', 'bit', 'vague')",1
1495,"('bit', 'vague', 'source')",1
1496,"('vague', 'source', 'saying')",1
1497,"('source', 'saying', 'talked')",1
1498,"('talked', '12', 'battery')",1
1499,"('expert', 'reuters', 'spoke')",1
1500,"('battery', 'expert', 'close')",1
1501,"('expert', 'close', 'tie')",1
1502,"('tie', 'tesla', 'among')",1
1503,"('tesla', 'among', '12')",1
1504,"('among', '12', 'battery')",1
1505,"('battery', 'expert', 'reuters')",1
1506,"('getty', 'image', 'shareholder')",1
1507,"('shareholder', 'electric', 'vehicle')",1
1508,"('purchase', 'company', 's')",1
1509,"('ago', 'email', 'exchange')",1
1510,"('might', 'wait', 'little')",1
1511,"('wait', 'little', 'longer')",1
1512,"('little', 'longer', 'a')",1
1513,"('longer', 'a', 'day')",1
1514,"('a', 'day', 'ago')",1
1515,"('day', 'ago', 'email')",1
1516,"('email', 'exchange', 'surfaced')",1
1517,"('company', 'they', 'might')",1
1518,"('exchange', 'surfaced', 'twitter')",1
1519,"('surfaced', 'twitter', 'ticker')",1
1520,"('twitter', 'ticker', 'twtr')",1
1521,"('ticker', 'twtr', 'tesla')",1
1522,"('twtr', 'tesla', 'shareholder')",1
1523,"('tesla', 'shareholder', 'former')",1
1524,"('they', 'might', 'wait')",1
1525,"('grade', 'company', 'they')",1
1526,"('electric', 'vehicle', 'giant')",1
1527,"('see', 'company', 's')",1
1528,"('vehicle', 'giant', 'tesla')",1
1529,"('giant', 'tesla', 'would')",1
1530,"('tesla', 'would', 'probably')",1
1531,"('would', 'probably', 'like')",1
1532,"('probably', 'like', 'see')",1
1533,"('like', 'see', 'company')",1
1534,"('company', 's', 'debt')",1
1535,"('investment', 'grade', 'company')",1
1536,"('s', 'debt', 'upgraded')",1
1537,"('debt', 'upgraded', 'speculative')",1
1538,"('upgraded', 'speculative', 'category')",1
1539,"('speculative', 'category', 'rank')",1
1540,"('category', 'rank', 'investment')",1
1541,"('rank', 'investment', 'grade')",1
1542,"('level', 'credibility', 'report')",1
1543,"('determine', 'level', 'credibility')",1
1544,"('difficult', 'determine', 'level')",1
1545,"('via', 'twitter', 'page')",1
1546,"('the', 'world', 's')",1
1547,"('world', 's', 'top')",1
1548,"('s', 'top', 'billionaire')",1
1549,"('top', 'billionaire', 'announced')",1
1550,"('billionaire', 'announced', 'via')",1
1551,"('announced', 'via', 'twitter')",1
1552,"('twitter', 'page', 'tesla')",1
1553,"('stock', 'coming', 'the')",1
1554,"('page', 'tesla', 'powerwall')",1
1555,"('tesla', 'powerwall', 'device')",1
1556,"('powerwall', 'device', 'may')",1
1557,"('device', 'may', 'help')",1
1558,"('may', 'help', 'blackout')",1
1559,"('help', 'blackout', 'protection')",1
1560,"('coming', 'the', 'world')",1
1561,"('protection', 'stock', 'coming')",1
1562,"('bit', 'difficult', 'determine')",1
1563,"('home', 'battery', 'storage')",1
1564,"('s', 'solar', 'roof')",1
1565,"('solar', 'roof', 'device')",1
1566,"('roof', 'device', 'stock')",1
1567,"('device', 'stock', 'low')",1
1568,"('stock', 'low', 'home')",1
1569,"('low', 'home', 'battery')",1
1570,"('battery', 'storage', 'system')",1
1571,"('blackout', 'protection', 'stock')",1
1572,"('storage', 'system', 'elon')",1
1573,"('system', 'elon', 'musk')",1
1574,"('elon', 'musk', 'tesla')",1
1575,"('musk', 'tesla', 'powerwall')",1
1576,"('tesla', 'powerwall', 'blackout')",1
1577,"('powerwall', 'blackout', 'protection')",1
1578,"('blackout', 'protection', 'especially')",1
1579,"('protection', 'especially', 'emergency')",1
1580,"('especially', 'emergency', 'situation')",1
1581,"('s', 'effort', 'ramp')",1
1582,"('report', 'reuters', 'today')",1
1583,"('reuters', 'today', 'new')",1
1584,"('today', 'new', 'report')",1
1585,"('new', 'report', 'tesla')",1
1586,"('report', 'tesla', 's')",1
1587,"('tesla', 's', 'effort')",1
1588,"('effort', 'ramp', 'production')",1
1589,"('emergency', 'situation', 'tesla')",1
1590,"('ramp', 'production', '4680')",1
1591,"('production', '4680', 'battery')",1
1592,"('battery', 'cell', 'it')",1
1593,"('cell', 'it', 's')",1
1594,"('it', 's', 'bit')",1
1595,"('s', 'bit', 'difficult')",1
1596,"('new', 'report', 'reuters')",1
1597,"('strange', 'new', 'report')",1
1598,"('albeit', 'strange', 'new')",1
1599,"('interesting', 'albeit', 'strange')",1
1600,"('according', 'interesting', 'albeit')",1
1601,"('technology', 'according', 'interesting')",1
1602,"('drycoating', 'technology', 'according')",1
1603,"('especially', 'drycoating', 'technology')",1
1604,"('cell', 'especially', 'drycoating')",1
1605,"('battery', 'cell', 'especially')",1
1606,"('new', '4680', 'battery')",1
1607,"('production', 'new', '4680')",1
1608,"('ramping', 'production', 'new')",1
1609,"('issue', 'ramping', 'production')",1
1610,"('still', 'issue', 'ramping')",1
1611,"('tesla', 'still', 'issue')",1
1612,"('situation', 'tesla', 'still')",1
1613,"('shareholder', 'former', 'employee')",1
1614,"('former', 'employee', 'moody')",1
1615,"('employee', 'moody', 's')",1
1616,"('tesla', 'la', 'tesla')",1
1617,"('la', 'bonne', 'affaire')",1
1618,"('bonne', 'affaire', 'du')",1
1619,"('affaire', 'du', 'moment')",1
1620,"('du', 'moment', 'source')",1
1621,"('moment', 'source', 'tesla')",1
1622,"('source', 'tesla', 'la')",1
1623,"('model', 'y', 'ete')",1
1624,"('et', 'bien', 'la')",1
1625,"('y', 'ete', 'introduite')",1
1626,"('ete', 'introduite', 'en')",1
1627,"('introduite', 'en', 'europe')",1
1628,"('en', 'europe', 'il')",1
1629,"('europe', 'il', 'tout')",1
1630,"('il', 'tout', 'juste')",1
1631,"('bien', 'la', 'bonne')",1
1632,"('bel', 'et', 'bien')",1
1633,"('faisons', 'ensemble', 'le')",1
1634,"('la', 'concurrence', 'et')",1
1635,"('le', 'point', 'sur')",1
1636,"('point', 'sur', 's')",1
1637,"('sur', 's', 'caracteristiques')",1
1638,"('s', 'caracteristiques', 'sur')",1
1639,"('caracteristiques', 'sur', 'la')",1
1640,"('sur', 'la', 'concurrence')",1
1641,"('concurrence', 'et', 'tentons')",1
1642,"('est', 'bel', 'et')",1
1643,"('et', 'tentons', 'de')",1
1644,"('tentons', 'de', 'definir')",1
1645,"('de', 'definir', 'si')",1
1646,"('definir', 'si', 'elle')",1
1647,"('si', 'elle', 'est')",1
1648,"('elle', 'est', 'bel')",1
1649,"('tout', 'juste', 'un')",1
1650,"('juste', 'un', 'et')",1
1651,"('un', 'et', 'nous')",1
1652,"('berlin', 'ont', 'eu')",1
1653,"('performance', 'fabriquees', 'a')",1
1654,"('fabriquees', 'a', 'la')",1
1655,"('a', 'la', 'gigafactory')",1
1656,"('la', 'gigafactory', 'de')",1
1657,"('gigafactory', 'de', 'berlin')",1
1658,"('de', 'berlin', 'ont')",1
1659,"('ont', 'eu', 'lieues')",1
1660,"('et', 'nous', 'avions')",1
1661,"('eu', 'lieues', 'mais')",1
1662,"('lieues', 'mais', 'tesla')",1
1663,"('mais', 'tesla', 'nen')",1
1664,"('tesla', 'nen', 'pa')",1
1665,"('nen', 'pa', 'encore')",1
1666,"('pa', 'encore', 'termine')",1
1667,"('y', 'performance', 'fabriquees')",1
1668,"('model', 'y', 'performance')",1
1669,"('de', 'tesla', 'model')",1
1670,"('livraisons', 'de', 'tesla')",1
1671,"('premiere', 'livraisons', 'de')",1
1672,"('le', 'premiere', 'livraisons')",1
1673,"('depuis', 'le', 'premiere')",1
1674,"('autonomie', 'depuis', 'le')",1
1675,"('grande', 'autonomie', 'depuis')",1
1676,"('version', 'grande', 'autonomie')",1
1677,"('la', 'version', 'grande')",1
1678,"('occasion', 'la', 'version')",1
1679,"('cette', 'occasion', 'la')",1
1680,"('a', 'cette', 'occasion')",1
1681,"('teste', 'a', 'cette')",1
1682,"('avions', 'teste', 'a')",1
1683,"('nous', 'avions', 'teste')",1
1684,"('ensemble', 'le', 'point')",1
1685,"('musk', 'faisons', 'ensemble')",1
1686,"('moody', 's', 'employee')",1
1687,"('among', 'reason', 'mobil')",1
1688,"('strong', 'financial', 'position')",1
1689,"('financial', 'position', 'cash')",1
1690,"('position', 'cash', 'flow')",1
1691,"('cash', 'flow', 'generation')",1
1692,"('flow', 'generation', 'among')",1
1693,"('generation', 'among', 'reason')",1
1694,"('reason', 'mobil', 'tesla')",1
1695,"('given', 'recent', 'strong')",1
1696,"('mobil', 'tesla', 'foto')",1
1697,"('tesla', 'foto', 'istimewa')",1
1698,"('foto', 'istimewa', 'delisuaracom')",1
1699,"('istimewa', 'delisuaracom', 'sebuah')",1
1700,"('delisuaracom', 'sebuah', 'studi')",1
1701,"('vanarama', 'mengungkapkan', 'pada')",1
1702,"('recent', 'strong', 'financial')",1
1703,"('debt', 'given', 'recent')",1
1704,"('delon', 'musk', 'faisons')",1
1705,"('reviewed', 'email', 'exchange')",1
1706,"('s', 'employee', 'rating')",1
1707,"('employee', 'rating', 'agency')",1
1708,"('rating', 'agency', 'barron')",1
1709,"('agency', 'barron', 's')",1
1710,"('barron', 's', 'reviewed')",1
1711,"('s', 'reviewed', 'email')",1
1712,"('email', 'exchange', 'moody')",1
1713,"('s', 'debt', 'given')",1
1714,"('exchange', 'moody', 's')",1
1715,"('moody', 's', 'urged')",1
1716,"('s', 'urged', 'upgrade')",1
1717,"('urged', 'upgrade', 'tesla')",1
1718,"('upgrade', 'tesla', 's')",1
1719,"('tesla', 's', 'debt')",1
1720,"('mengungkapkan', 'pada', '2023')",1
1721,"('pada', '2023', 'nanti')",1
1722,"('2023', 'nanti', 'mobil')",1
1723,"('la', 'voiture', 'la')",1
1724,"('pour', 'cause', 'la')",1
1725,"('cause', 'la', 'tesla')",1
1726,"('model', 'y', 'propulsion')",1
1727,"('y', 'propulsion', 'devient')",1
1728,"('propulsion', 'devient', 'la')",1
1729,"('devient', 'la', 'voiture')",1
1730,"('voiture', 'la', 'plus')",1
1731,"('dari', 'manusia', 'saat')",1
1732,"('la', 'plus', 'abordable')",1
1733,"('plus', 'abordable', 'de')",1
1734,"('abordable', 'de', 'la')",1
1735,"('de', 'la', 'firme')",1
1736,"('la', 'firme', 'delon')",1
1737,"('firme', 'delon', 'musk')",1
1738,"('et', 'pour', 'cause')",1
1739,"('inapercue', 'et', 'pour')",1
1740,"('passer', 'inapercue', 'et')",1
1741,"('pa', 'passer', 'inapercue')",1
1742,"('doute', 'pa', 'passer')",1
1743,"('sans', 'doute', 'pa')",1
1744,"('va', 'sans', 'doute')",1
1745,"('ne', 'va', 'sans')",1
1746,"('france', 'ne', 'va')",1
1747,"('en', 'france', 'ne')",1
1748,"('arrivee', 'en', 'france')",1
1749,"('son', 'arrivee', 'en')",1
1750,"('2033', 'son', 'arrivee')",1
1751,"('tepatnya', '2033', 'son')",1
1752,"('mendatang', 'vanarama', 'menganalisis')",1
1753,"('tahun', 'mendatang', 'vanarama')",1
1754,"('manusia', 'saat', 'ini')",1
1755,"('company', 's', 'solar')",1
1756,"('bundle', 'purchase', 'company')",1
1757,"('termine', 'avec', 'son')",1
1758,"('a', '2022', 'report')",1
1759,"('630000', 'company', 'worldwide')",1
1760,"('company', 'worldwide', 'traded')",1
1761,"('worldwide', 'traded', 'stock')",1
1762,"('traded', 'stock', 'exchange')",1
1763,"('stock', 'exchange', 'a')",1
1764,"('exchange', 'a', '2022')",1
1765,"('2022', 'report', 'statista')",1
1766,"('statista', 'over', '630000')",1
1767,"('report', 'statista', 'report')",1
1768,"('statista', 'report', 'biggest')",1
1769,"('report', 'biggest', 'stock')",1
1770,"('biggest', 'stock', 'world')",1
1771,"('stock', 'world', 'revenue')",1
1772,"('world', 'revenue', 'q2')",1
1773,"('over', '630000', 'company')",1
1774,"('according', 'statista', 'over')",1
1775,"('q2', '2022', 'hedge')",1
1776,"('exchange', 'largest', 'stock')",1
1777,"('worth', '60', 'trillion')",1
1778,"('60', 'trillion', 'new')",1
1779,"('trillion', 'new', 'york')",1
1780,"('new', 'york', 'stock')",1
1781,"('york', 'stock', 'exchange')",1
1782,"('stock', 'exchange', 'largest')",1
1783,"('largest', 'stock', 'exchange')",1
1784,"('alone', 'according', 'statista')",1
1785,"('stock', 'exchange', 'world')",1
1786,"('exchange', 'world', 'worth')",1
1787,"('world', 'worth', '27')",1
1788,"('worth', '27', 'trillion')",1
1789,"('27', 'trillion', 'alone')",1
1790,"('trillion', 'alone', 'according')",1
1791,"('revenue', 'q2', '2022')",1
1792,"('2022', 'hedge', 'fund')",1
1793,"('requires', 'bundle', 'purchase')",1
1794,"('receive', 'average', 'kursverlust')",1
1795,"('search', 'data', 'well')",1
1796,"('data', 'well', 'many')",1
1797,"('well', 'many', 'monthly')",1
1798,"('many', 'monthly', 'search')",1
1799,"('monthly', 'search', 'receive')",1
1800,"('search', 'receive', 'average')",1
1801,"('average', 'kursverlust', 'bei')",1
1802,"('using', 'google', 'search')",1
1803,"('kursverlust', 'bei', 'tesla')",1
1804,"('bei', 'tesla', 'nach')",1
1805,"('tesla', 'nach', 'turbulenten')",1
1806,"('nach', 'turbulenten', 'stunden')",1
1807,"('turbulenten', 'stunden', 'mussten')",1
1808,"('stunden', 'mussten', 'teslaaktionare')",1
1809,"('google', 'search', 'data')",1
1810,"('country', 'using', 'google')",1
1811,"('hedge', 'fund', 'letter')",1
1812,"('country', 'eu', 'well')",1
1813,"('fund', 'letter', 'conference')",1
1814,"('letter', 'conference', 'however')",1
1815,"('conference', 'however', 'popular')",1
1816,"('however', 'popular', 'stock')",1
1817,"('popular', 'stock', 'country')",1
1818,"('stock', 'country', 'eu')",1
1819,"('eu', 'well', 'cmc')",1
1820,"('eu', 'country', 'using')",1
1821,"('well', 'cmc', 'market')",1
1822,"('cmc', 'market', 'revealed')",1
1823,"('market', 'revealed', 'searched')",1
1824,"('revealed', 'searched', 'stock')",1
1825,"('searched', 'stock', 'eu')",1
1826,"('stock', 'eu', 'country')",1
1827,"('market', 'worth', '60')",1
1828,"('stock', 'market', 'worth')",1
1829,"('global', 'stock', 'market')",1
1830,"('practically', 'worthless', 'lead')",1
1831,"('sued', '2019', 'alleging')",1
1832,"('2019', 'alleging', 'used')",1
1833,"('alleging', 'used', 'model')",1
1834,"('model', 'x', 'warranty')",1
1835,"('x', 'warranty', 'practically')",1
1836,"('warranty', 'practically', 'worthless')",1
1837,"('worthless', 'lead', 'plaintiff')",1
1838,"('lawsuit', 'plaintiff', 'sued')",1
1839,"('lead', 'plaintiff', 'hugh')",1
1840,"('plaintiff', 'hugh', 'nguyen')",1
1841,"('hugh', 'nguyen', 'say')",1
1842,"('nguyen', 'say', 'believed')",1
1843,"('say', 'believed', 'used')",1
1844,"('believed', 'used', 'model')",1
1845,"('plaintiff', 'sued', '2019')",1
1846,"('action', 'lawsuit', 'plaintiff')",1
1847,"('the', 'global', 'stock')",1
1848,"('vehicle', 'inspection', 'september')",1
1849,"('claim', 'nt', 'receive')",1
1850,"('nt', 'receive', 'result')",1
1851,"('receive', 'result', 'certified')",1
1852,"('result', 'certified', 'preowned')",1
1853,"('certified', 'preowned', 'vehicle')",1
1854,"('preowned', 'vehicle', 'inspection')",1
1855,"('inspection', 'september', '5')",1
1856,"('class', 'action', 'lawsuit')",1
1857,"('5', '2022', 'a')",1
1858,"('2022', 'a', 'tesla')",1
1859,"('a', 'tesla', 'preowned')",1
1860,"('tesla', 'preowned', 'warranty')",1
1861,"('preowned', 'warranty', 'class')",1
1862,"('warranty', 'class', 'action')",1
1863,"('model', 's', 'car')",1
1864,"('s', 'car', 'purchased')",1
1865,"('car', 'purchased', 'would')",1
1866,"('technician', 'multiple', 'time')",1
1867,"('charge', 'he', 'brought')",1
1868,"('he', 'brought', 'model')",1
1869,"('brought', 'model', 's')",1
1870,"('model', 's', 'tesla')",1
1871,"('s', 'tesla', 'technician')",1
1872,"('tesla', 'technician', 'multiple')",1
1873,"('multiple', 'time', 'tesla')",1
1874,"('purchased', 'would', 'get')",1
1875,"('time', 'tesla', 'allegedly')",1
1876,"('tesla', 'allegedly', 'could')",1
1877,"('allegedly', 'could', 'repair')",1
1878,"('could', 'repair', 'battery')",1
1879,"('repair', 'battery', 'the')",1
1880,"('battery', 'the', 'global')",1
1881,"('full', 'charge', 'he')",1
1882,"('mile', 'full', 'charge')",1
1883,"('165', 'mile', 'full')",1
1884,"('car', '165', 'mile')",1
1885,"('take', 'car', '165')",1
1886,"('could', 'take', 'car')",1
1887,"('battery', 'could', 'take')",1
1888,"('capacity', 'battery', 'could')",1
1889,"('battery', 'capacity', 'battery')",1
1890,"('100', 'battery', 'capacity')",1
1891,"('charge', '100', 'battery')",1
1892,"('full', 'charge', '100')",1
1893,"('per', 'full', 'charge')",1
1894,"('mile', 'per', 'full')",1
1895,"('200', 'mile', 'per')",1
1896,"('get', '200', 'mile')",1
1897,"('would', 'get', '200')",1
1898,"('mussten', 'teslaaktionare', 'einen')",1
1899,"('teslaaktionare', 'einen', 'verlust')",1
1900,"('einen', 'verlust', 'von')",1
1901,"('market', 'team', 'turned')",1
1902,"('a', 'week', 'later')",1
1903,"('week', 'later', 'learned')",1
1904,"('later', 'learned', 'tesla')",1
1905,"('learned', 'tesla', 's')",1
1906,"('s', 'new', 'market')",1
1907,"('new', 'market', 'team')",1
1908,"('team', 'turned', 'attention')",1
1909,"('government', 'stalled', 'a')",1
1910,"('turned', 'attention', 'southeast')",1
1911,"('attention', 'southeast', 'asia')",1
1912,"('specifically', 'thailand', 'the')",1
1913,"('thailand', 'the', 'automaker')",1
1914,"('the', 'automaker', 'filed')",1
1915,"('automaker', 'filed', 'register')",1
1916,"('stalled', 'a', 'week')",1
1917,"('negotiation', 'government', 'stalled')",1
1918,"('tesla', 'expanded', 'brandnew')",1
1919,"('enter', 'indian', 'market')",1
1920,"('brandnew', 'market', 'the')",1
1921,"('market', 'the', 'company')",1
1922,"('the', 'company', 'trying')",1
1923,"('company', 'trying', 'hard')",1
1924,"('trying', 'hard', 'enter')",1
1925,"('hard', 'enter', 'indian')",1
1926,"('indian', 'market', 'year')",1
1927,"('year', 'negotiation', 'government')",1
1928,"('market', 'year', 'effort')",1
1929,"('year', 'effort', 'put')",1
1930,"('effort', 'put', 'hold')",1
1931,"('put', 'hold', 'earlier')",1
1932,"('hold', 'earlier', 'year')",1
1933,"('earlier', 'year', 'negotiation')",1
1934,"('filed', 'register', 'product')",1
1935,"('register', 'product', 'sale')",1
1936,"('product', 'sale', 'country')",1
1937,"('provides', 'blackout', 'protection')",1
1938,"('clean', 'energy', 'power')",1
1939,"('energy', 'power', 'management')",1
1940,"('power', 'management', 'system')",1
1941,"('management', 'system', 'home')",1
1942,"('system', 'home', 'provides')",1
1943,"('home', 'provides', 'blackout')",1
1944,"('blackout', 'protection', 'however')",1
1945,"('sale', 'country', 'tesla')",1
1946,"('protection', 'however', 'catch')",1
1947,"('however', 'catch', 'purchasing')",1
1948,"('catch', 'purchasing', 'powerwall')",1
1949,"('purchasing', 'powerwall', 'tesla')",1
1950,"('powerwall', 'tesla', 'requires')",1
1951,"('tesla', 'requires', 'bundle')",1
1952,"('use', 'clean', 'energy')",1
1953,"('talk', 'use', 'clean')",1
1954,"('public', 'talk', 'use')",1
1955,"('powerwall', 'public', 'talk')",1
1956,"('tesla', 'powerwall', 'public')",1
1957,"('advertising', 'tesla', 'powerwall')",1
1958,"('musk', 'advertising', 'tesla')",1
1959,"('elon', 'musk', 'advertising')",1
1960,"('pm', 'elon', 'musk')",1
1961,"('1009', 'pm', 'elon')",1
1962,"('2022', '1009', 'pm')",1
1963,"('september', '2022', '1009')",1
1964,"('richard', 'tech', 'time')",1
1965,"('isaiah', 'richard', 'tech')",1
