,index,0
1816,"('look', 'nt')",1
1817,"('char', 'look')",1
1818,"('2754', 'char')",1
1819,"('tradin', '2754')",1
1820,"('investment', 'tradin')",1
1821,"('every', 'investment')",1
1822,"('out', '22128')",1
1823,"('cobblestone', 'mark')",1
1824,"('b', '5993')",1
1825,"('biggest', 'uefa')",1
1826,"('halve', 'cost')",1
1827,"('could', 'halve')",1
1828,"('tesla', 'could')",1
1829,"('electrode', 'tesla')",1
1830,"('drycoat', 'electrode')",1
1831,"('3156', 'char')",1
1832,"('f', '3156')",1
1833,"('soccer', 'f')",1
1834,"('season', 'soccer')",1
1835,"('game', 'season')",1
1836,"('league', 'game')",1
1837,"('champion', 'league')",1
1838,"('uefa', 'champion')",1
1839,"('stream', 'biggest')",1
1840,"('row', 'cobblestone')",1
1841,"('user', 'stream')",1
1842,"('announce', 'user')",1
1843,"('pleased', 'announce')",1
1844,"('service', 'pleased')",1
1845,"('audio', 'service')",1
1846,"('streaming', 'audio')",1
1847,"('live', 'streaming')",1
1848,"('leading', 'live')",1
1849,"('tunein', 'world')",1
1850,"('wire', 'tunein')",1
1851,"('francisco', 'business')",1
1852,"('char', 'san')",1
1853,"('5993', 'char')",1
1854,"('cost', 'model')",1
1855,"('model', 'y')",1
1856,"('y', 'battery')",1
1857,"('battery', 'saving')",1
1858,"('double', 'row')",1
1859,"('gazing', 'double')",1
1860,"('headquarters', 'gazing')",1
1861,"('19story', 'headquarters')",1
1862,"('springer', '19story')",1
1863,"('axel', 'springer')",1
1864,"('atop', 'axel')",1
1865,"('stood', 'atop')",1
1866,"('dopfner', 'stood')",1
1867,"('mathias', 'dopfner')",1
1868,"('politico', 'mathias')",1
1869,"('bought', 'politico')",1
1870,"('company', 'bought')",1
1871,"('month', 'company')",1
1872,"('berlin', 'month')",1
1873,"('story', 'berlin')",1
1874,"('comment', 'story')",1
1875,"('char', 'comment')",1
1876,"('7562', 'char')",1
1877,"('exp', '7562')",1
1878,"('battery', 'exp')",1
1879,"('price', 'battery')",1
1880,"('starting', 'price')",1
1881,"('u', 'starting')",1
1882,"('car', 'u')",1
1883,"('8', 'car')",1
1884,"('saving', '8')",1
1885,"('obama', 'proposed')",1
1886,"('president', 'barack')",1
1887,"('amazon', 'founder')",1
1888,"('capitalization', 'sale')",1
1889,"('no', '4150')",1
1890,"('group', 'no')",1
1891,"('the', 'group')",1
1892,"('trailer', 'the')",1
1893,"('fleet', 'trailer')",1
1894,"('solarassisted', 'fleet')",1
1895,"('grow', 'solarassisted')",1
1896,"('continues', 'grow')",1
1897,"('customer', 'continues')",1
1898,"('employee', 'customer')",1
1899,"('number', 'employee')",1
1900,"('profit', 'number')",1
1901,"('sale', 'profit')",1
1902,"('market', 'capitalization')",1
1903,"('wood', 'portfolio')",1
1904,"('retailer', 'market')",1
1905,"('largest', 'retailer')",1
1906,"('africa', 'largest')",1
1907,"('south', 'africa')",1
1908,"('group', 'south')",1
1909,"('shoprite', 'group')",1
1910,"('the', 'shoprite')",1
1911,"('12669', 'char')",1
1912,"('these', '12669')",1
1913,"('up', 'these')",1
1914,"('loading', 'up')",1
1915,"('directly', 'cathie')",1
1916,"('go', 'directly')",1
1917,"('4150', 'char')",1
1918,"('char', 'frentushaistock')",1
1919,"('frentushaistock', 'via')",1
1920,"('image', 'it')",1
1921,"('approach', 'teacher')",1
1922,"('new', 'approach')",1
1923,"('trying', 'new')",1
1924,"('district', 'trying')",1
1925,"('school', 'district')",1
1926,"('francisco', 'school')",1
1927,"('a', 'san')",1
1928,"('6171', 'char')",1
1929,"('ta', '6171')",1
1930,"('trend', 'ta')",1
1931,"('top', 'trend')",1
1932,"('exact', 'top')",1
1933,"('pick', 'exact')",1
1934,"('never', 'pick')",1
1935,"('inevitably', 'never')",1
1936,"('crowd', 'almost')",1
1937,"('call', 'crowd')",1
1938,"('cat', 'call')",1
1939,"('get', 'cat')",1
1940,"('generally', 'get')",1
1941,"('you', 'generally')",1
1942,"('trade', 'you')",1
1943,"('popular', 'trade')",1
1944,"('opposite', 'popular')",1
1945,"('take', 'opposite')",1
1946,"('fun', 'take')",1
1947,"('it', 'fun')",1
1948,"('portfolio', 'go')",1
1949,"('read', 'stock')",1
1950,"('struggling', 'soaring')",1
1951,"('world', 'going')",1
1952,"('going', 'production')",1
1953,"('cabrio', 'going')",1
1954,"('ev', 'cabrio')",1
1955,"('mini', 'ev')",1
1956,"('say', 'mini')",1
1957,"('saicgmwuling', 'say')",1
1958,"('china', 'saicgmwuling')",1
1959,"('venture', 'china')",1
1960,"('joint', 'venture')",1
1961,"('motor', 'joint')",1
1962,"('general', 'motor')",1
1963,"('top', 'general')",1
1964,"('going', 'top')",1
1965,"('ev', 'world')",1
1966,"('want', 'read')",1
1967,"('bestselling', 'ev')",1
1968,"('the', 'bestselling')",1
1969,"('1391', 'char')",1
1970,"('the', '1391')",1
1971,"('premiere', 'the')",1
1972,"('the', 'premiere')",1
1973,"('power', 'the')",1
1974,"('new', 'series')",1
1975,"('costly', 'new')",1
1976,"('amazon', 'costly')",1
1977,"('time', 'amazon')",1
1978,"('bezos', 'time')",1
1979,"('founder', 'jeff')",1
1980,"('production', 'automotive')",1
1981,"('automotive', 'news')",1
1982,"('news', 're')",1
1983,"('re', '2421')",1
1984,"('if', 'want')",1
1985,"('loading', 'if')",1
1986,"('10', 'stock')",1
1987,"('discus', '10')",1
1988,"('article', 'discus')",1
1989,"('in', 'article')",1
1990,"('6705', 'char')",1
1991,"('ge', '6705')",1
1992,"('need', 'ge')",1
1993,"('would', 'need')",1
1994,"('factory', 'would')",1
1995,"('revolution', 'factory')",1
1996,"('green', 'industrial')",1
1997,"('new', 'green')",1
1998,"('way', 'new')",1
1999,"('make', 'way')",1
2000,"('revolution', 'make')",1
2001,"('but', 'industrial')",1
2002,"('factory', 'but')",1
2003,"('symbol', 'factory')",1
2004,"('long', 'symbol')",1
2005,"('cloud', 'long')",1
2006,"('dark', 'cloud')",1
2007,"('belching', 'dark')",1
2008,"('smokestack', 'belching')",1
2009,"('char', 'smokestack')",1
2010,"('2421', 'char')",1
2011,"('teacher', 'struggling')",1
2012,"('soaring', 'rent')",1
2013,"('change', 'president')",1
2014,"('august', 'huaweis')",1
2015,"('record', 'decline')",1
2016,"('reported', 'record')",1
2017,"('auto', 'reported')",1
2018,"('among', 'li')",1
2019,"('growth', 'among')",1
2020,"('strong', 'growth')",1
2021,"('saw', 'strong')",1
2022,"('zeekr', 'saw')",1
2023,"('geelys', 'zeekr')",1
2024,"('seres', 'geelys')",1
2025,"('partner', 'seres')",1
2026,"('auto', 'partner')",1
2027,"('huaweis', 'auto')",1
2028,"('decline', 'august')",1
2029,"('whether', 'deliver')",1
2030,"('saw', 'decline')",1
2031,"('xpeng', 'saw')",1
2032,"('auto', 'xpeng')",1
2033,"('upstart', 'li')",1
2034,"('vehicle', 'upstart')",1
2035,"('chinese', 'electric')",1
2036,"('char', 'chinese')",1
2037,"('3347', 'char')",1
2038,"('de', '3347')",1
2039,"('legion', 'de')",1
2040,"('innovation', 'legion')",1
2041,"('meaningful', 'innovation')",1
2042,"('true', 'meaningful')",1
2043,"('decline', 'augus')",1
2044,"('augus', '3597')",1
2045,"('3597', 'char')",1
2046,"('added', 'voice')",1
2047,"('slow', 'climate')",1
2048,"('agreement', 'slow')",1
2049,"('reach', 'agreement')",1
2050,"('gathered', 'reach')",1
2051,"('country', 'gathered')",1
2052,"('196', 'country')",1
2053,"('leader', '196')",1
2054,"('2015', 'leader')",1
2055,"('summit', '2015')",1
2056,"('climate', 'summit')",1
2057,"('paris', 'climate')",1
2058,"('conference', 'paris')",1
2059,"('press', 'conference')",1
2060,"('at', 'press')",1
2061,"('2241', 'char')",1
2062,"('show', '2241')",1
2063,"('casting', 'show')",1
2064,"('diverse', 'casting')",1
2065,"('complaining', 'diverse')",1
2066,"('but', 'complaining')",1
2067,"('power', 'but')",1
2068,"('prequel', 'series')",1
2069,"('ring', 'prequel')",1
2070,"('new', 'lord')",1
2071,"('amazon', 'new')",1
2072,"('upset', 'amazon')",1
2073,"('voice', 'upset')",1
2074,"('deliver', 'true')",1
2075,"('jury', 'whether')",1
2076,"('rent', 'price')",1
2077,"('real', 'thought')",1
2078,"('take', 'long')",1
2079,"('nt', 'take')",1
2080,"('it', 'nt')",1
2081,"('8970', 'char')",1
2082,"('hire', '8970')",1
2083,"('2916', 'char')",1
2084,"('do', '2916')",1
2085,"('thought', 'do')",1
2086,"('3', 'clout')",1
2087,"('part', '3')",1
2088,"('youtubezohf5igzcu8', 'part')",1
2089,"('http', 'youtubezohf5igzcu8')",1
2090,"('thought', 'http')",1
2091,"('char', 'real')",1
2092,"('wednesdaybut', 'jury')",1
2093,"('1937', 'char')",1
2094,"('housin', '1937')",1
2095,"('affordable', 'housin')",1
2096,"('find', 'affordable')",1
2097,"('educator', 'find')",1
2098,"('employed', 'educator')",1
2099,"('500', 'employed')",1
2100,"('roughly', '500')",1
2101,"('help', 'roughly')",1
2102,"('attempt', 'help')",1
2103,"('innovative', 'attempt')",1
2104,"('in', 'innovative')",1
2105,"('price', 'in')",1
2106,"('long', 'cast')",1
2107,"('cast', 'amazon')",1
2108,"('amazon', 'jd')",1
2109,"('jd', 'payne')",1
2110,"('event', 'wednesdaybut')",1
2111,"('out', 'event')",1
2112,"('far', 'out')",1
2113,"('ceo', 'far')",1
2114,"('apple', 'ceo')",1
2115,"('feature', 'apple')",1
2116,"('product', 'feature')",1
2117,"('new', 'product')",1
2118,"('raft', 'new')",1
2119,"('announce', 'raft')",1
2120,"('due', 'announce')",1
2121,"('cook', 'due')",1
2122,"('tim', 'cook')",1
2123,"('char', 'tim')",1
2124,"('4886', 'char')",1
2125,"('anything', '4886')",1
2126,"('go', 'anything')",1
2127,"('troll', 'go')",1
2128,"('selfhating', 'troll')",1
2129,"('group', 'selfhating')",1
2130,"('announced', 'group')",1
2131,"('power', 'announced')",1
2132,"('s', 'the')",1
2133,"('mckay', 's')",1
2134,"('patrick', 'mckay')",1
2135,"('amp', 'patrick')",1
2136,"('payne', 'amp')",1
2137,"('10192', 'char')",1
